merchant_id,gpv_monthly,quota_attainment,tenure_months,support_tickets_30d,failed_payouts_30d,merchant_tier,churned
MCH-12908,23134.55880670851,0.8342528484488512,29,1,1,Mid-Market,0
MCH-12909,23116.15123619793,0.9414378016162136,42,2,0,Mid-Market,0
MCH-12910,18095.301511269732,1.3687156352110357,3,1,0,Mid-Market,0
MCH-12911,5073.745461519253,0.8542023085481346,1,0,0,SMB,0
MCH-12912,70345.47855373437,0.991243129040558,44,3,0,SMB,0
MCH-12913,175328.84094513746,0.454229628650087,55,1,2,Mid-Market,0
MCH-12914,17699.05152221055,0.4025822212541985,15,7,0,SMB,0
MCH-12915,59390.61967302936,0.6692798603018986,47,3,0,SMB,0
MCH-12916,72719.6970640312,1.1486414022106441,21,0,1,Enterprise,0
MCH-12917,99333.86140185174,0.5333913826950504,46,3,2,Enterprise,0
MCH-12918,32463.52896936128,0.5251381546850045,58,3,1,Mid-Market,0
MCH-12919,23043.53710296746,0.8520566688394937,31,3,0,Enterprise,0
MCH-12920,24673.99596573177,1.112620742469049,7,0,0,Mid-Market,0
MCH-12921,67347.72679962116,1.1832791914727236,17,0,0,Mid-Market,0
MCH-12922,89853.23753150264,0.5962957415082123,56,1,0,SMB,0
MCH-12923,15021.056582081992,0.48754696210924675,19,2,0,Enterprise,0
MCH-12924,28176.511998339018,1.4344367373400986,39,1,0,Mid-Market,0
MCH-12925,121108.88745885163,0.686733020818312,3,7,0,SMB,1
MCH-12926,87173.91843646854,1.3386811473695963,30,1,0,SMB,0
MCH-12927,214515.4769341188,1.3498405955091002,35,0,2,SMB,0
MCH-12928,75171.67191600204,1.249774850938799,58,2,0,Enterprise,0
MCH-12929,29977.40614418322,0.5857169673178271,57,3,2,SMB,0
MCH-12930,49657.7511649979,1.3039816051796205,29,3,1,SMB,0
MCH-12931,59089.86102064621,1.2461756151657455,50,2,3,SMB,1
MCH-12932,9085.227772741557,1.0563952891168389,52,2,0,Enterprise,0
MCH-12933,44317.64431762053,0.7709222386858481,54,1,0,Mid-Market,0
MCH-12934,66776.75616784138,0.6887594646931985,14,1,0,SMB,0
MCH-12935,14155.371515647234,0.5340781332883949,35,2,0,SMB,0
MCH-12936,80850.16529870559,0.9607327735909587,28,1,0,SMB,0
MCH-12937,48826.19835734714,1.0437869630608312,58,1,1,SMB,0
MCH-12938,157059.2755555257,0.795272889567366,30,3,1,SMB,0
MCH-12939,7167.420526105625,0.9228949744489555,26,2,0,SMB,0
MCH-12940,20416.4301404719,0.7998659031061934,7,2,1,SMB,0
MCH-12941,51009.14975811219,1.1051066630527715,39,1,0,SMB,0
MCH-12942,22588.628455231763,1.3913851285762198,31,2,1,SMB,0
MCH-12943,67662.38300943795,0.5803122882516394,5,3,2,Enterprise,1
MCH-12944,76149.01324549239,0.8195496908934359,35,1,4,SMB,1
MCH-12945,10407.997301929703,0.5549554643459474,50,3,0,SMB,0
MCH-12946,41062.362177253795,1.0874381474486152,47,3,0,SMB,0
MCH-12947,40554.41374949078,1.2017575604374553,52,2,2,SMB,0
MCH-12948,28044.723809362837,1.4251040058572015,14,3,0,SMB,0
MCH-12949,140097.09168835878,0.7067591188870614,36,6,1,SMB,0
MCH-12950,92869.73400640409,1.4452323264519733,27,3,0,Mid-Market,0
MCH-12951,64735.687087418984,0.4695889390027423,24,1,0,SMB,0
MCH-12952,67645.31019127747,1.0633152497010472,40,2,1,SMB,0
MCH-12953,35968.46221146379,0.462845991277663,29,2,0,Enterprise,0
MCH-12954,131911.9037856019,1.3831516065381395,53,2,1,SMB,0
MCH-12955,64305.89566671045,0.9827899627770595,45,3,0,Mid-Market,0
MCH-12956,70278.32886776415,1.1362831858390758,22,2,0,SMB,0
MCH-12957,103913.21354357859,1.314731318501498,8,5,0,SMB,0
MCH-12958,21015.193846438724,0.5653416847323657,15,2,1,SMB,1
MCH-12959,87271.62675622995,0.44245071813194725,49,0,0,SMB,0
MCH-12960,15860.596594951663,1.3667692605041375,5,0,2,Enterprise,0
MCH-12961,26182.112208300725,0.7464265502048257,52,1,0,SMB,0
MCH-12962,25444.331813511395,0.5418767987198818,4,3,0,SMB,0
MCH-12963,197044.38111263077,0.9153073607957952,11,1,0,Mid-Market,0
MCH-12964,102083.98381862212,1.0581366832656207,18,1,0,SMB,0
MCH-12965,65393.9982992444,0.43406766376476114,42,2,0,Mid-Market,0
MCH-12966,69924.57117101071,0.7023852240827966,49,1,0,SMB,0
MCH-12967,46285.128984206545,0.4360798617045856,30,2,0,Mid-Market,1
MCH-12968,151958.77652546007,0.8623689281150488,15,3,1,Mid-Market,0
MCH-12969,39284.627066052795,1.3846100319728687,6,5,0,SMB,0
MCH-12970,28943.55828410854,1.4809176526429262,55,3,2,SMB,0
MCH-12971,13898.671397007587,1.1007523088539903,53,1,0,SMB,0
MCH-12972,82137.035894156,0.577801463163051,16,3,0,SMB,0
MCH-12973,71296.46409861011,1.3964343289992365,47,0,0,SMB,0
MCH-12974,29254.24214245421,0.9678726055200666,40,5,0,Enterprise,0
MCH-12975,6275.810047719554,0.56912424331321,9,3,0,SMB,0
MCH-12976,96316.71580553208,1.4138993363968275,43,1,1,SMB,0
MCH-12977,5574.183455213178,1.2332159557954134,59,3,1,SMB,0
MCH-12978,65819.10403301188,1.2048757999954667,34,0,1,SMB,0
MCH-12979,180758.2578969906,1.1800987741738451,27,4,1,SMB,0
MCH-12980,33782.54958184794,0.6203738032060866,13,2,1,SMB,0
MCH-12981,18392.234052435346,0.6321073608782787,36,0,1,SMB,0
MCH-12982,66017.1382059899,1.1571222982699805,27,0,2,SMB,0
MCH-12983,89948.48005046627,0.6416950251214366,9,1,0,Mid-Market,0
MCH-12984,44530.31815944503,0.8825388664833538,5,1,1,Enterprise,0
MCH-12985,175615.86182015415,1.2602020081533356,51,1,0,SMB,0
MCH-12986,7652.5694021280815,1.262347769907625,22,0,0,Mid-Market,0
MCH-12987,40139.23344642868,0.8985879497784457,31,2,0,SMB,0
MCH-12988,68372.96236748892,1.2714089321027697,3,3,1,Mid-Market,0
MCH-12989,104257.67462153395,1.3224839758178626,30,2,0,SMB,0
MCH-12990,14877.178007997745,1.1202533264126864,21,1,2,Mid-Market,0
MCH-12991,85472.76607020212,0.6512684375392622,35,3,1,Mid-Market,0
MCH-12992,45227.079369991494,0.7014129584241023,6,1,2,Mid-Market,0
MCH-12993,30254.909675138966,0.7463252709496089,28,5,0,Mid-Market,0
MCH-12994,12061.765505724637,0.5284845185073472,32,2,2,SMB,0
MCH-12995,105233.68553021275,0.7004755824069397,42,2,0,SMB,0
MCH-12996,13555.623193815549,0.6304711467437853,37,4,1,Mid-Market,0
MCH-12997,23537.813911121622,0.9008616247894624,25,1,0,SMB,0
MCH-12998,22127.72202638604,1.3992813026594915,32,0,1,SMB,0
MCH-12999,107557.8801850155,0.5149283484293539,35,3,0,SMB,0
MCH-13000,60844.362286306474,1.1922947163421354,22,1,2,Mid-Market,0
MCH-13001,84649.05291553204,1.1560113048544407,24,1,1,SMB,0
MCH-13002,19415.30660966131,0.5053296185296935,39,4,1,Mid-Market,0
MCH-13003,54024.67874882831,1.41482964539638,54,2,1,Mid-Market,0
MCH-13004,47401.9381061268,1.0253194223725015,30,1,1,SMB,0
MCH-13005,94437.31370964587,0.8000980732492526,50,3,0,SMB,0
MCH-13006,123269.35506050372,1.2321924418448376,32,1,0,Enterprise,0
MCH-13007,5611.563470448562,0.6831020042417975,31,3,0,Mid-Market,0
MCH-13008,61045.9500444768,1.1628608207509525,23,4,2,SMB,0
MCH-13009,7661.379202311137,0.44368232832947196,40,4,0,SMB,0
MCH-13010,44798.73036849448,1.3233488413701993,33,1,0,SMB,0
MCH-13011,21958.0835284943,0.8929879317234504,25,4,0,SMB,0
MCH-13012,23320.148226473095,1.100362205793736,36,0,2,SMB,0
MCH-13013,26767.242483955855,0.643361601787352,24,0,0,Enterprise,0
MCH-13014,53549.55025691306,1.144781083924293,31,0,0,Enterprise,0
MCH-13015,25327.031739141697,1.2494643034826045,58,1,0,Mid-Market,0
MCH-13016,70969.00519963843,0.9205345055728387,39,4,1,SMB,0
MCH-13017,30919.99393869146,1.0794996164679738,46,1,1,SMB,0
MCH-13018,8540.07532067944,0.9019585162046385,13,2,0,SMB,0
MCH-13019,81568.28242916668,1.3835005061836303,10,1,0,Mid-Market,0
MCH-13020,21826.69464758569,0.9476560985657512,23,5,0,SMB,0
MCH-13021,33349.24563304715,1.3259895799317007,18,1,2,Mid-Market,0
MCH-13022,62829.639351591286,1.2814872640972736,32,1,0,Mid-Market,0
MCH-13023,25207.510434524887,0.8515553034831922,33,2,1,Mid-Market,0
MCH-13024,7912.4851911949045,0.6530929410432226,36,2,0,SMB,0
MCH-13025,28413.93964260737,0.8466903458157482,28,2,0,Mid-Market,0
MCH-13026,149522.3124584016,1.3088391133527422,16,2,0,SMB,0
MCH-13027,56324.03303355561,0.6503957894013317,16,1,1,Mid-Market,0
MCH-13028,60657.74843475207,0.9768799804435243,18,2,0,SMB,0
MCH-13029,55021.96783680692,1.2867064227568223,8,4,0,SMB,0
MCH-13030,16094.22589643863,0.7888252226412167,42,4,0,SMB,0
MCH-13031,32092.932275544612,1.1064306007029672,16,4,0,SMB,0
MCH-13032,74503.0319049337,0.670194731453696,55,4,0,Enterprise,0
MCH-13033,10344.356102718182,0.520207389904976,56,1,1,SMB,0
MCH-13034,21276.31248216475,1.2738226476021421,11,6,1,Enterprise,0
MCH-13035,21170.237065405097,0.5088654857495776,6,4,0,SMB,0
MCH-13036,33283.35920229905,0.698519534587543,1,2,0,SMB,0
MCH-13037,201531.6066639828,1.3406203641971843,12,1,1,SMB,0
MCH-13038,8494.44292480615,0.7811162157865339,57,1,0,SMB,0
MCH-13039,41563.328435297364,1.4703498844655774,38,2,1,Mid-Market,0
MCH-13040,14883.823033775565,1.4777077682512458,28,4,1,SMB,0
MCH-13041,181468.37926128868,0.6951036224989124,45,2,1,Mid-Market,0
MCH-13042,11012.626257777127,0.44507604447487953,58,1,0,SMB,0
MCH-13043,30842.268838986936,1.175569612625917,17,4,0,SMB,0
MCH-13044,71948.5941183854,0.8960851529131781,1,1,0,SMB,0
MCH-13045,65963.5324351578,0.5108281283555339,32,3,2,Mid-Market,0
MCH-13046,32472.14115099548,1.1782751008758472,8,6,0,Mid-Market,0
MCH-13047,26272.48644659102,0.43429240002311337,54,0,0,SMB,0
MCH-13048,30342.707571706298,1.3572163595414666,40,3,1,SMB,0
MCH-13049,20345.02941350197,0.5525177820246341,56,3,0,Mid-Market,0
MCH-13050,16491.602143566874,0.5400430666213976,43,2,1,Enterprise,0
MCH-13051,37989.45959341901,0.593239527765443,46,0,0,SMB,0
MCH-13052,20635.210297696758,1.4562929943412732,24,4,0,Mid-Market,0
MCH-13053,21946.07823168569,1.1624862962792308,10,6,1,SMB,0
MCH-13054,58465.69496915921,1.2815086890100005,47,3,1,SMB,0
MCH-13055,177947.67846531578,0.8373984843060284,39,3,0,Enterprise,0
MCH-13056,51271.266347133365,0.7699440002554512,39,1,1,Mid-Market,0
MCH-13057,9005.189942997255,0.657932407461487,10,1,0,Mid-Market,0
MCH-13058,8929.633724427553,0.9287128311436499,36,2,0,SMB,0
MCH-13059,156230.4828716215,1.0070116068875854,25,2,0,SMB,0
MCH-13060,22640.605735917972,1.094952328018031,50,2,1,Mid-Market,0
MCH-13061,9829.233816040338,0.682830354398564,59,2,1,Enterprise,0
MCH-13062,50695.252387941204,1.4435194889932896,57,2,1,Mid-Market,0
MCH-13063,53861.62356502919,0.5867343480278495,10,4,1,SMB,0
MCH-13064,57277.964041156585,1.4622184922430534,19,2,0,SMB,0
MCH-13065,20557.909833478298,0.4163417347582542,46,0,0,SMB,0
MCH-13066,5761.300694244555,0.9292382609985302,45,2,1,SMB,0
MCH-13067,172642.32206039815,0.7667046219282192,15,2,0,SMB,0
MCH-13068,19443.67547596329,0.894035755323276,16,3,1,SMB,0
MCH-13069,61354.645122308044,1.0277310368788681,2,2,0,Mid-Market,0
MCH-13070,66316.01122250382,0.87914807381398,29,3,0,Mid-Market,0
MCH-13071,52081.377909590985,0.8563315353317544,4,2,0,Mid-Market,0
MCH-13072,23764.309924204463,1.2059957569546373,53,4,1,Enterprise,0
MCH-13073,20810.6795516283,1.1544639025951113,50,1,0,SMB,0
MCH-13074,50523.918161017944,1.3165984102394328,29,1,2,Mid-Market,0
MCH-13075,105531.47087469952,0.6749548793634452,31,1,0,Mid-Market,0
MCH-13076,151622.59804712815,1.0704813607294699,17,1,0,Enterprise,0
MCH-13077,10597.207257871356,1.0437142639321393,10,2,2,SMB,0
MCH-13078,13410.79234315485,0.8067115919599577,27,3,0,SMB,0
MCH-13079,149781.91298494596,0.9346632960929491,53,7,0,Mid-Market,0
MCH-13080,71691.78069043614,0.7451603576363017,41,3,0,Enterprise,0
MCH-13081,112276.42831722235,0.5560288373786837,15,2,0,Mid-Market,0
MCH-13082,16321.988527499603,0.6351813317290061,44,2,0,Mid-Market,0
MCH-13083,49286.36336323545,0.5160650110413212,31,2,1,SMB,1
MCH-13084,65388.934278554065,1.1513765327091368,21,1,0,Mid-Market,0
MCH-13085,61989.199317458886,1.1268001324200667,59,1,1,Mid-Market,0
MCH-13086,31225.245575197172,1.44566700873786,58,3,1,Mid-Market,0
MCH-13087,5775.731173220749,1.2026462550119654,41,3,0,Mid-Market,0
MCH-13088,48724.58755453356,0.45725042263174465,46,3,0,SMB,0
MCH-13089,19591.301618925725,1.3726696913218497,45,2,1,Mid-Market,0
MCH-13090,34914.968667385016,1.3489426792402983,26,4,0,SMB,0
MCH-13091,163007.96297502719,0.8876523528499687,38,2,0,Enterprise,0
MCH-13092,30460.95554848561,1.0444493555807137,51,2,1,Mid-Market,0
MCH-13093,96567.1136757221,1.4736861657197706,36,2,4,Mid-Market,1
MCH-13094,15446.046558564827,0.985534800232983,52,1,0,Enterprise,0
MCH-13095,60807.33072314863,1.3958540112136988,17,2,0,SMB,0
MCH-13096,193628.17378428322,0.4913426335912051,51,0,0,SMB,0
MCH-13097,10373.308821031382,0.6101570555795511,3,3,1,Mid-Market,0
MCH-13098,5417.737306262243,0.8848304377854497,14,3,2,SMB,1
MCH-13099,33421.21784125344,1.0432324891710354,49,3,0,SMB,0
MCH-13100,9859.9997869305,1.2978506370490803,13,3,0,Mid-Market,0
MCH-13101,73992.62764478805,1.4870883266575055,41,1,0,SMB,1
MCH-13102,127990.41164481579,0.8277366461215281,27,1,0,SMB,0
MCH-13103,33459.91278606189,0.45215719975409346,1,2,0,SMB,0
MCH-13104,19968.279124765962,1.2812886536248573,57,2,0,SMB,0
MCH-13105,33493.70162666727,1.064818790991089,17,0,1,SMB,0
MCH-13106,69267.78759780296,0.6183971447550218,48,0,0,SMB,0
MCH-13107,5454.7699803614305,0.9443113022835622,50,0,1,Mid-Market,0
MCH-13108,49513.3636144739,1.216541270087097,34,2,0,SMB,0
MCH-13109,52504.22889260729,1.2474529657755082,14,1,3,SMB,0
MCH-13110,55762.5120676584,0.9495802531986383,54,3,0,SMB,0
MCH-13111,18855.05115132008,0.7357359831417452,55,1,0,Mid-Market,0
MCH-13112,67597.39163161683,1.4711168402423431,59,2,1,SMB,0
MCH-13113,9792.0477802918,1.1296988720521424,17,3,0,SMB,0
MCH-13114,16111.59437946992,0.8490612712809287,3,1,2,Enterprise,0
MCH-13115,109969.98808902604,0.7085095466251177,34,4,0,SMB,0
MCH-13116,72108.73543226646,1.2042132813039186,40,1,0,SMB,0
MCH-13117,5692.044942946324,0.6664017901531445,25,2,1,Mid-Market,0
MCH-13118,19275.97132418404,0.588880987871057,2,1,0,SMB,0
MCH-13119,17065.788712923633,0.9828172778582774,34,4,0,SMB,0
MCH-13120,20790.79571346389,0.7189861319085561,26,4,1,SMB,0
MCH-13121,19221.68572285612,1.0917956594159768,31,0,1,Enterprise,0
MCH-13122,8228.328516165735,0.5297325423616569,9,3,0,Enterprise,0
MCH-13123,35711.302767106776,1.1204352150240537,30,1,1,SMB,0
MCH-13124,70975.44483496352,0.7116261807974724,20,2,1,SMB,0
MCH-13125,51663.16328474587,0.40026722787796404,21,0,0,SMB,0
MCH-13126,60870.13671515735,0.539629663441594,29,2,2,Mid-Market,0
MCH-13127,9231.574841409747,1.4269769156186034,59,3,0,SMB,0
MCH-13128,156299.9978317007,1.3540901030268937,25,0,0,SMB,0
MCH-13129,96159.97865791447,0.6569699352398606,38,4,1,Mid-Market,0
MCH-13130,86760.94997440989,1.2562090950000404,58,0,1,SMB,0
MCH-13131,91575.70268273655,1.0694287524913717,44,6,2,SMB,0
MCH-13132,139937.5596598192,1.4679951825948563,25,4,1,Mid-Market,0
MCH-13133,44290.97839250176,0.810966225487465,9,7,0,Mid-Market,1
MCH-13134,16174.806789967352,1.1496066737688886,39,0,0,Mid-Market,0
MCH-13135,52957.77283987891,0.46988929466631046,44,2,0,Enterprise,0
MCH-13136,72910.90931174178,0.8358720814980466,26,0,0,SMB,0
MCH-13137,71954.77661867003,1.4601994273069985,57,1,0,SMB,0
MCH-13138,41849.62705983576,0.9928789618951327,37,2,0,SMB,0
MCH-13139,8545.738679351853,0.7166674536683291,16,2,0,SMB,0
MCH-13140,28190.17953781472,0.5322980594414676,37,2,0,SMB,0
MCH-13141,131767.87293516332,1.1738811741996835,12,1,0,SMB,0
MCH-13142,48907.48556865408,1.1093416477726996,24,4,1,SMB,0
MCH-13143,43645.456901744314,0.8113325849641522,26,2,1,SMB,0
MCH-13144,20657.07242929319,1.4460354870524177,20,3,0,SMB,0
MCH-13145,27978.82267765736,0.4244230942866354,9,2,1,SMB,0
MCH-13146,117854.82300295029,0.7340962367950084,23,3,0,Mid-Market,0
MCH-13147,59900.08088730326,1.4131764349295395,39,1,1,SMB,0
MCH-13148,82414.08965374801,0.7530289821513845,29,2,0,SMB,0
MCH-13149,35288.457321064925,0.6774781172406874,31,5,1,Enterprise,0
MCH-13150,54746.03286775109,0.9876424509243721,19,3,0,Mid-Market,0
MCH-13151,19276.46015981691,1.3061819249125919,20,2,0,SMB,0
MCH-13152,66117.1640301992,0.5134614369661972,23,0,0,SMB,0
MCH-13153,32895.978066118114,1.4373227806103097,43,1,0,Mid-Market,0
MCH-13154,34218.72099519876,1.2745801692992806,27,2,0,SMB,0
MCH-13155,57394.38905266018,0.5993752811067072,30,4,2,SMB,0
MCH-13156,142663.32735548692,1.183208757317979,21,1,0,Mid-Market,0
MCH-13157,8307.329154614954,0.8234545949013129,44,5,0,SMB,0
MCH-13158,92075.15826035758,0.8425241458839506,35,3,1,SMB,0
MCH-13159,22292.62240730678,1.2616191016827532,49,2,0,SMB,0
MCH-13160,34342.10646139482,1.4590632887788053,7,5,0,SMB,0
MCH-13161,6107.849599473469,0.5393214601319134,22,3,0,Enterprise,0
MCH-13162,22908.52292848194,0.8626932605667014,10,1,1,SMB,0
MCH-13163,39921.17807338147,0.929035768892734,23,2,1,SMB,0
MCH-13164,7890.782642397749,0.8139429986504974,15,3,1,Mid-Market,0
MCH-13165,38774.76767819873,0.7995080360878476,30,0,0,SMB,0
MCH-13166,135940.62255622892,0.45749553431775625,34,2,0,SMB,0
MCH-13167,10568.550354541228,1.1540924826188856,13,3,0,SMB,0
MCH-13168,77289.63558694006,0.87983585883205,4,2,0,SMB,0
MCH-13169,31353.768039866256,0.6142731829083194,18,0,1,Mid-Market,0
MCH-13170,58235.725456006156,1.2976368525322752,56,1,0,SMB,0
MCH-13171,20071.243545728263,1.2828168229667907,23,1,1,SMB,0
MCH-13172,13687.456019759164,0.9350307908977833,33,2,1,Enterprise,0
MCH-13173,13745.213506410946,0.7282957272625366,34,2,0,SMB,0
MCH-13174,8654.990330033585,1.1019019983760976,34,3,0,SMB,1
MCH-13175,15268.049183884455,0.7169673493551434,36,4,1,SMB,0
MCH-13176,59564.8631893166,0.6596087233560832,35,2,0,SMB,0
MCH-13177,111722.60761290975,1.2035661194289595,17,0,0,SMB,0
MCH-13178,89134.22813307037,0.4443577636930458,28,0,0,SMB,0
MCH-13179,62780.455581822855,0.5042453181380534,14,3,1,SMB,0
MCH-13180,10850.958690531574,0.4074669914259488,34,2,3,SMB,1
MCH-13181,22067.326074221484,0.5682375051229688,48,1,0,SMB,0
MCH-13182,23539.19148579818,0.47588900958150543,11,5,0,Mid-Market,0
MCH-13183,19381.233464810095,1.4953826045579106,57,1,0,Mid-Market,0
MCH-13184,41180.90288086634,0.7176909669494986,13,3,0,SMB,0
MCH-13185,43345.4791469922,0.5641948139361721,33,4,0,Enterprise,0
MCH-13186,27071.661895862886,0.6650958837955098,57,4,1,Mid-Market,0
MCH-13187,26831.472439241606,1.4297381286941482,55,6,1,Mid-Market,0
MCH-13188,93174.81254885437,0.9721762453268353,2,1,0,SMB,0
MCH-13189,82864.30081345391,0.8012999059386426,34,4,0,Mid-Market,0
MCH-13190,23393.716297835184,1.3607306037001414,53,4,2,Enterprise,0
MCH-13191,127547.55242514166,0.8344892976039358,29,1,0,SMB,0
MCH-13192,157683.97969230026,0.7685094269534654,37,1,1,Mid-Market,0
MCH-13193,24781.373489389513,0.6280107748047091,4,3,0,Mid-Market,0
MCH-13194,26880.690356209325,0.8155765063003527,12,7,0,SMB,1
MCH-13195,40223.972788543004,0.7483527916186187,26,7,0,SMB,0
MCH-13196,146613.38022406763,1.1450343552279552,58,1,0,SMB,0
MCH-13197,109502.65554463936,0.7185409751377998,28,2,0,SMB,0
MCH-13198,10410.894290702712,1.0349197210648176,3,3,1,SMB,0
MCH-13199,29939.150011702382,0.47248138153517,20,2,0,SMB,0
MCH-13200,45301.37157340869,0.6104180723661659,10,4,0,Mid-Market,1
MCH-13201,39971.59163920341,0.8481457987724836,52,3,0,Enterprise,0
MCH-13202,15775.083000408873,1.430644179299565,18,0,0,SMB,0
MCH-13203,102884.83684779266,0.8149771842872651,53,1,1,SMB,0
MCH-13204,61495.981909402835,1.1304815333198177,53,1,0,SMB,0
MCH-13205,95979.67581497204,0.680595944663538,53,4,0,Mid-Market,0
MCH-13206,102866.2503402714,0.539736933570555,27,5,0,SMB,0
MCH-13207,73986.96535848756,0.4643902600880552,31,2,0,Mid-Market,0
MCH-13208,33920.49236190386,0.7359548483970265,27,2,0,SMB,0
MCH-13209,52150.57297135249,0.5734271294765988,42,6,0,SMB,0
MCH-13210,13739.424453665171,0.5914114928177366,1,2,1,SMB,0
MCH-13211,60988.540612477846,1.2368352392256452,6,3,1,SMB,0
MCH-13212,14877.034469695107,0.41742187803936165,11,2,1,Mid-Market,0
MCH-13213,64200.27268512381,1.013591138308978,34,5,0,SMB,0
MCH-13214,18042.15155550323,0.8174075186528114,39,0,1,SMB,0
MCH-13215,11252.731117308142,0.957204999899402,20,0,0,Mid-Market,0
MCH-13216,14033.215947152425,1.0191132609360634,53,0,0,SMB,0
MCH-13217,5099.706107985531,0.744704463903006,21,1,1,SMB,0
MCH-13218,68423.72059231321,0.7246197462027139,21,3,0,Enterprise,0
MCH-13219,70913.29354919007,1.2067420342683963,18,1,1,SMB,0
MCH-13220,41173.44873135256,1.358404686933273,21,3,1,Mid-Market,0
MCH-13221,13798.854342037746,0.6118397957043807,19,1,1,Mid-Market,0
MCH-13222,9362.625076201046,0.5073806365886638,4,3,2,SMB,0
MCH-13223,5965.714615857483,1.3875753870312286,13,1,1,SMB,0
MCH-13224,14060.998805753396,0.7848850100121385,18,4,1,SMB,0
MCH-13225,115754.14535748174,1.0064491297290956,52,1,1,SMB,0
MCH-13226,18823.052658091772,0.7954974589720039,29,6,0,Mid-Market,0
MCH-13227,26868.79373005469,0.5383825699806565,25,6,1,SMB,0
MCH-13228,10565.882570548336,1.0482648094425009,56,3,1,SMB,0
MCH-13229,17574.663233084153,0.9776549369465927,13,1,0,SMB,0
MCH-13230,41617.75005095822,0.623292915110317,27,1,4,SMB,1
MCH-13231,51793.13638308699,0.8970559491175056,19,2,1,Mid-Market,0
MCH-13232,19075.213996189348,1.2766422544172107,49,2,2,Mid-Market,0
MCH-13233,7973.285639384077,1.0494687134186806,1,0,1,Mid-Market,0
MCH-13234,29799.549251168788,0.5066090597736944,38,2,0,Mid-Market,0
MCH-13235,18341.93208925279,1.0028236469520486,19,1,1,SMB,0
MCH-13236,17394.481473601147,1.1730121292185456,52,5,1,SMB,0
MCH-13237,165772.58807530036,1.2719737463588268,1,1,1,SMB,0
MCH-13238,52894.77740754984,1.0920293364976934,40,1,1,Enterprise,0
MCH-13239,45695.55759654726,0.5679239809948622,17,2,0,SMB,0
MCH-13240,31873.463678898755,1.1811905932491769,21,0,1,Enterprise,0
MCH-13241,33013.4292231736,1.1450760306896681,22,1,0,Mid-Market,0
MCH-13242,43924.906350990816,0.42686957123469654,15,3,0,Mid-Market,0
MCH-13243,64607.12084619026,0.8529224343492676,50,0,0,SMB,0
MCH-13244,65557.6084167523,0.7662452716586107,39,4,2,SMB,1
MCH-13245,14418.625811311385,1.1363532706790078,48,1,0,SMB,0
MCH-13246,39668.63550715419,0.6377493935420129,39,0,0,SMB,0
MCH-13247,31547.853333703613,1.0499591152716845,32,4,1,Enterprise,0
